ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
07110;2022-02-11T22:00:00+01:00;103200;-90.0;8;140;2.1;274.55;273.05;90;14300.0;0;;;;0;;;;;101950.0;;;80.0;;;;;272.45;;;2.3;2.4;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.444167,-4.412;BREST-GUIPAVAS;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;1.400000000000034;;;;;-0.6999999999999886;48.444167;-4.412;94;Guipavas;29075;Brest Métropole;242900314;Finistère;29;Bretagne;53;2
07110;2022-02-15T19:00:00+01:00;101120;-150.0;6;240;8.6;284.25;283.95;98;6240.0;60;;;100.0;8;150.0;;;;99940.0;;;-230.0;281.75;;284.25;;280.45;;;12.3;16.5;-10.0;2;0.0;;;0.4;2.0;6.5;8.5;9.3;;;;;8.0;;120.0;;;;;;;;;;48.444167,-4.412;BREST-GUIPAVAS;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;Pluie, sans congélation, intermittente, faible au moment de l’observation;11.100000000000023;8.600000000000023;;11.100000000000023;;7.300000000000011;48.444167;-4.412;94;Guipavas;29075;Brest Métropole;242900314;Finistère;29;Bretagne;53;2
07110;2022-04-23T17:00:00+02:00;99810;0.0;4;20;7.0;288.35;283.55;73;6100.0;0;;;;2;450.0;;;;98670.0;;;-90.0;;;;;282.25;;;10.8;12.1;-10.0;2;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;2.0;;540.0;;;;;;;;;;48.444167,-4.412;BREST-GUIPAVAS;Stationnaire, la pression atmosphérique est la même que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.200000000000045;;;;;9.100000000000023;48.444167;-4.412;94;Guipavas;29075;Brest Métropole;242900314;Finistère;29;Bretagne;53;4
07110;2022-05-04T08:00:00+02:00;102200;0.0;5;320;1.7;283.25;283.25;100;4450.0;10;;;100.0;8;150.0;;;;101010.0;;;60.0;281.45;;286.95;;277.55;;;2.7;2.7;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;120.0;;;;;;;;;;48.444167,-4.412;BREST-GUIPAVAS;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;Brume;10.100000000000023;8.300000000000011;;13.800000000000011;;4.400000000000034;48.444167;-4.412;94;Guipavas;29075;Brest Métropole;242900314;Finistère;29;Bretagne;53;5
07110;2022-05-04T14:00:00+02:00;102260;10.0;0;320;3.6;289.55;282.45;63;57840.0;0;;;75.0;5;800.0;;;;101090.0;;;110.0;;;;;277.65;;;5.8;8.8;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;4.0;;960.0;5.0;;1170.0;6.0;;1620.0;;;;48.444167,-4.412;BREST-GUIPAVAS;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;16.400000000000034;;;;;4.5;48.444167;-4.412;94;Guipavas;29075;Brest Métropole;242900314;Finistère;29;Bretagne;53;5
07110;2022-06-05T08:00:00+02:00;101700;50.0;3;230;3.5;286.25;284.85;91;41560.0;0;;;;0;;;;;100530.0;;;300.0;283.05;;288.05;;281.75;;;5.7;5.7;-10.0;0;0.0;;;0.0;0.2;0.2;0.2;0.2;;;;;;;;;;;;;;;;;48.444167,-4.412;BREST-GUIPAVAS;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;13.100000000000023;9.900000000000034;;14.900000000000034;;8.600000000000023;48.444167;-4.412;94;Guipavas;29075;Brest Métropole;242900314;Finistère;29;Bretagne;53;6
07110;2022-06-07T11:00:00+02:00;101460;20.0;0;230;7.7;288.45;287.65;95;4340.0;10;;;100.0;8;250.0;;;;100300.0;;;-210.0;;;;;287.35;;;11.1;12.8;-10.0;2;0.0;;;0.2;0.6;1.2;2.4;7.6;;;;;8.0;;210.0;;;;;;;;;;48.444167,-4.412;BREST-GUIPAVAS;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;Brume;15.300000000000011;;;;;14.200000000000045;48.444167;-4.412;94;Guipavas;29075;Brest Métropole;242900314;Finistère;29;Bretagne;53;6
07110;2022-06-09T02:00:00+02:00;101760;20.0;3;250;3.1;286.45;285.05;91;19220.0;0;;;75.0;2;800.0;;;;100590.0;;;740.0;;;;;286.45;;;6.2;6.2;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;2.0;;840.0;6.0;;3180.0;;;;;;;48.444167,-4.412;BREST-GUIPAVAS;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;13.300000000000011;;;;;13.300000000000011;48.444167;-4.412;94;Guipavas;29075;Brest Métropole;242900314;Finistère;29;Bretagne;53;6
07110;2022-06-09T14:00:00+02:00;101970;0.0;0;220;9.5;291.75;287.25;75;19950.0;0;;;75.0;6;450.0;;;;100820.0;;;700.0;;;;;284.35;;;15.4;15.4;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;5.0;;570.0;6.0;;750.0;;;;;;;48.444167,-4.412;BREST-GUIPAVAS;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;18.600000000000023;;;;;11.200000000000045;48.444167;-4.412;94;Guipavas;29075;Brest Métropole;242900314;Finistère;29;Bretagne;53;6
07110;2022-06-11T14:00:00+02:00;102550;40.0;2;280;3.8;292.95;284.15;57;31360.0;0;;;;5;1250.0;;;;101390.0;;;320.0;;;;;281.25;;;6.7;6.8;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;2.0;;1080.0;5.0;;1350.0;;;;;;;48.444167,-4.412;BREST-GUIPAVAS;En hausse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;19.80000000000001;;;;;8.100000000000023;48.444167;-4.412;94;Guipavas;29075;Brest Métropole;242900314;Finistère;29;Bretagne;53;6
