ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
07643;2022-02-19T19:00:00+01:00;102220;180.0;3;300;7.6;285.05;270.75;37;60000.0;0;;;;2;6540.0;;;;102120.0;;;660.0;283.45;;289.05;;281.25;;;10.9;12.0;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;2.0;;6540.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;11.900000000000034;10.300000000000011;;15.900000000000034;;8.100000000000023;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;2
07643;2022-02-20T07:00:00+01:00;102530;50.0;3;310;4.6;281.55;273.05;55;60000.0;0;;;;;;;;;102430.0;;;;279.55;;285.05;;274.15;;;;11.8;-10.0;;0.0;;;;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;8.400000000000034;6.400000000000034;;11.900000000000034;;1.0;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;2
07643;2022-02-21T16:00:00+01:00;102060;-10.0;8;300;13.4;287.55;273.75;39;9000.0;0;;;;;;;;;101960.0;;;;;;;;;;;18.5;22.6;-10.0;;0.0;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;14.400000000000034;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;2
07643;2022-02-23T07:00:00+01:00;102490;-10.0;5;320;4.0;282.95;276.05;62;60000.0;0;;;;0;;;;;102390.0;;;-110.0;282.65;;287.95;;278.35;;;5.4;8.2;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;9.800000000000011;9.5;;14.800000000000011;;5.2000000000000455;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;2
07643;2022-02-28T04:00:00+01:00;102810;10.0;0;20;2.8;276.85;274.05;82;54690.0;0;;;;0;;;;;102710.0;;;320.0;;;;;276.05;;;4.6;5.0;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;3.7000000000000455;;;;;2.900000000000034;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;2
07643;2022-03-01T22:00:00+01:00;102690;-20.0;6;360;1.4;278.55;275.75;82;18690.0;0;;;;0;;;;;102590.0;;;240.0;;;;;276.75;;;1.6;2.4;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;5.400000000000034;;;;;3.6000000000000227;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;3
07643;2022-03-02T16:00:00+01:00;102200;-180.0;6;110;3.1;284.75;279.85;72;45000.0;0;;;100.0;;800.0;;;;102100.0;;;;;;;;;;;;5.1;-10.0;;0.0;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;11.600000000000023;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;3
07643;2022-03-06T07:00:00+01:00;101640;10.0;3;330;3.1;275.45;270.15;68;27000.0;0;;;;;;;;;101540.0;;;;273.75;;285.75;;268.15;;;;4.1;-10.0;;0.0;;;;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;2.3000000000000114;0.6000000000000227;;12.600000000000023;;-5.0;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;3
07643;2022-06-02T05:00:00+02:00;101460;-60.0;6;50;3.4;291.85;290.65;93;12670.0;0;;;100.0;8;250.0;;;;101370.0;;;-30.0;;;;;291.95;;;4.5;4.9;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;5.0;;270.0;6.0;;390.0;6.0;;540.0;;;;43.577,3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;18.700000000000045;;;;;18.80000000000001;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;6
07643;2022-06-05T08:00:00+02:00;101580;130.0;3;340;2.6;296.45;293.05;81;13000.0;0;;;;;;;;;101490.0;;;;292.85;;297.95;;290.15;;;;3.6;-10.0;;0.0;;;;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;23.30000000000001;19.700000000000045;;24.80000000000001;;17.0;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;6
07643;2022-06-12T20:00:00+02:00;101730;-100.0;7;220;5.2;299.65;286.75;45;19640.0;0;;;;4;5160.0;;;;101640.0;;;-120.0;296.45;;302.65;;300.95;;;7.9;10.4;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;3.0;;5160.0;4.0;;5820.0;;;;;;;43.577,3.963167;MONTPELLIER;En baisse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;26.5;23.30000000000001;;29.5;;27.80000000000001;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;6
07643;2022-06-18T11:00:00+02:00;101880;0.0;0;120;2.0;301.75;291.85;55;18960.0;0;;;;0;;;;;101790.0;;;50.0;;;;;292.45;;;4.7;4.7;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;28.600000000000023;;;;;19.30000000000001;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;6
07643;2022-06-20T20:00:00+02:00;101260;-80.0;6;130;5.7;298.05;293.95;78;40000.0;0;;;;;;;;;101170.0;;;;296.35;;300.85;;;;;;9.3;-10.0;;0.0;;;;0.0;;0.0;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;24.900000000000034;23.200000000000045;;27.700000000000045;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;6
07643;2022-06-22T11:00:00+02:00;101030;80.0;1;130;6.7;299.35;295.85;81;16000.0;0;;;;;;;;;100940.0;;;;;;;;;;;;9.8;-10.0;;0.0;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;26.200000000000045;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;6
07643;2022-07-14T02:00:00+02:00;102120;0.0;4;120;1.5;294.25;292.75;91;18000.0;0;;;;;250.0;;;;102030.0;;;;;;;;;;;;4.1;-10.0;;0.0;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;Stationnaire, la pression atmosphérique est la même que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;21.100000000000023;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;7
07643;2022-06-01T17:00:00+02:00;101460;-60.0;7;180;3.9;295.05;291.45;80;18900.0;0;;;;3;150.0;;;;101370.0;;;50.0;;;;;287.05;;;6.6;6.8;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;3.0;;180.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;En baisse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;21.900000000000034;;;;;13.900000000000034;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;6
07643;2022-01-04T16:00:00+01:00;100820;-260.0;6;10;4.4;284.95;283.15;89;12320.0;0;;;90.0;7;450.0;;;;100720.0;;;-1240.0;;;;;282.55;;;6.4;8.6;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;7.0;;480.0;7.0;;660.0;;;;;;;43.577,3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;11.800000000000011;;;;;9.400000000000034;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;1
07643;2022-01-07T01:00:00+01:00;102170;140.0;1;280;3.6;276.15;268.45;57;60000.0;0;;;;;;;;;102070.0;;;;;;;;;;;;5.7;-10.0;;0.0;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;3.0;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;1
07643;2022-01-07T19:00:00+01:00;102270;110.0;1;290;4.3;280.65;273.15;59;60000.0;0;;;;1;6060.0;;;;102170.0;;;360.0;271.25;;284.05;;272.15;;;7.9;12.1;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;6060.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;7.5;-1.8999999999999773;;10.900000000000034;;-1.0;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;1
07643;2022-01-08T04:00:00+01:00;102070;-160.0;7;280;4.6;281.05;276.65;74;60000.0;0;;;100.0;;;;;;101970.0;;;;;;;;;;;;9.8;-10.0;;0.0;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;En baisse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;7.900000000000034;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;1
07643;2022-01-11T04:00:00+01:00;102320;140.0;2;290;3.1;276.25;268.75;58;60000.0;0;;;;;;;;;102220.0;;;;;;;;;;;;5.1;-10.0;;0.0;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;En hausse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;3.1000000000000227;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;1
07643;2022-01-16T04:00:00+01:00;102700;50.0;3;310;1.5;270.55;268.55;86;9530.0;0;;;;0;;;;;102600.0;;;-70.0;;;;;271.15;;;1.9;3.0;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;-2.599999999999966;;;;;-2.0;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;1
07643;2022-01-16T07:00:00+01:00;102780;80.0;3;280;1.2;271.05;269.75;91;13470.0;0;;;;0;;;;;102680.0;;;40.0;269.15;;278.45;;270.75;;;1.4;2.1;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;-2.099999999999966;-4.0;;5.300000000000011;;-2.3999999999999773;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;1
07643;2022-01-16T19:00:00+01:00;102880;150.0;3;320;2.8;279.85;270.95;53;45720.0;0;;;;0;;;;;102780.0;;;330.0;268.75;;289.85;;270.75;;;3.4;3.4;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;6.7000000000000455;-4.399999999999977;;16.700000000000045;;-2.3999999999999773;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;1
07643;2022-01-20T13:00:00+01:00;102610;-110.0;8;340;8.6;286.95;273.25;39;54660.0;0;;;;0;;;;;102510.0;;;-490.0;;;;;273.35;;;14.1;14.1;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;13.800000000000011;;;;;0.20000000000004547;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;1
07643;2022-05-23T02:00:00+02:00;100950;-50.0;5;10;3.3;293.55;290.75;84;16700.0;0;;;100.0;8;450.0;;;;100860.0;;;-600.0;;;;;293.45;;;4.9;5.3;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.2;;;;;1.0;;360.0;8.0;;600.0;;;;;;;43.577,3.963167;MONTPELLIER;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;20.400000000000034;;;;;20.30000000000001;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;5
07643;2022-05-26T20:00:00+02:00;101880;30.0;3;50;5.6;300.95;283.15;33;60000.0;0;;;100.0;8;3060.0;;;;101790.0;;;310.0;292.45;;303.25;;300.75;;;7.8;8.2;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;6.0;;3060.0;8.0;;3600.0;;;;;;;43.577,3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;27.80000000000001;19.30000000000001;;30.100000000000023;;27.600000000000023;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;5
07643;2022-05-27T08:00:00+02:00;102060;80.0;0;310;2.4;291.35;283.75;61;57570.0;0;;;100.0;8;5100.0;;;;101960.0;;;-60.0;288.35;;300.95;;288.55;;;3.6;3.6;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;5100.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;18.200000000000045;15.200000000000045;;27.80000000000001;;15.400000000000034;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;5
07643;2022-05-27T23:00:00+02:00;101690;130.0;1;330;3.2;297.15;284.85;46;41970.0;0;;;;0;;;;;101600.0;;;-460.0;;;;;293.15;;;4.6;4.6;-10.0;;0.01;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;24.0;;;;;20.0;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;5
07643;2022-01-26T01:00:00+01:00;103160;-40.0;6;20;1.0;273.55;272.65;94;1740.0;10;;;;0;;;;;103060.0;;;-170.0;;;;;272.85;;;1.4;1.9;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;Brume;0.4000000000000341;;;;;-0.2999999999999545;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;1
07643;2022-01-26T16:00:00+01:00;102790;-180.0;6;180;1.5;285.95;278.35;60;40000.0;0;;;;;;;;;102690.0;;;;;;;;;;;;3.6;-10.0;;0.0;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;12.800000000000011;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;1
07643;2022-01-29T13:00:00+01:00;103270;-50.0;8;240;3.6;286.95;271.75;35;60000.0;0;;;;0;;;;;103170.0;;;310.0;;;;;271.85;;;4.4;5.9;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;13.800000000000011;;;;;-1.2999999999999545;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;1
07643;2022-02-12T19:00:00+01:00;102630;40.0;3;170;3.1;285.25;282.05;81;15570.0;0;;;100.0;8;2250.0;;;;102530.0;;;-10.0;278.55;;288.35;;277.45;;;4.6;5.6;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;2220.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;12.100000000000023;5.400000000000034;;15.200000000000045;;4.300000000000011;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;2
07643;2022-02-15T01:00:00+01:00;101590;120.0;1;260;5.2;282.45;277.45;71;60000.0;0;;;100.0;8;3780.0;;;;101490.0;;;140.0;;;;;279.15;;;7.9;8.2;-10.0;;0.0;;;0.0;0.0;0.0;-0.1;2.4;;;;;1.0;;3780.0;7.0;;4320.0;8.0;;6060.0;;;;43.577,3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;9.300000000000011;;;;;6.0;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;2
07643;2022-01-27T13:00:00+01:00;102950;-50.0;8;100;3.1;280.45;273.45;61;15000.0;0;;;;;;;;;102850.0;;;;;;;;;;;;4.1;-10.0;;0.0;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;7.300000000000011;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;1
07643;2022-01-27T16:00:00+01:00;102800;-150.0;6;190;1.2;283.75;274.05;51;20000.0;0;;;;0;;;;;102700.0;;;10.0;;;;;270.25;;;2.1;2.6;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;10.600000000000023;;;;;-2.8999999999999773;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;1
07643;2022-02-04T19:00:00+01:00;102000;180.0;2;280;5.7;285.25;278.65;64;60000.0;0;;;;1;1750.0;;;;101900.0;;;-10.0;274.15;;290.75;;274.05;;;7.6;9.2;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;1860.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;En hausse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;12.100000000000023;1.0;;17.600000000000023;;0.9000000000000341;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;2
07643;2022-02-05T07:00:00+01:00;102260;70.0;1;320;4.6;281.85;276.65;70;60000.0;0;;;;;;;;;102160.0;;;;278.25;;285.25;;272.15;;;;6.7;-10.0;;0.0;;;;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;8.700000000000045;5.100000000000023;;12.100000000000023;;-1.0;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;2
07643;2022-02-07T10:00:00+01:00;102320;40.0;3;310;11.8;288.45;278.95;53;40000.0;0;;;;;1750.0;;;;102220.0;;;;;;;;;;;17.5;17.5;-10.0;;0.0;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.300000000000011;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;2
07643;2022-02-08T01:00:00+01:00;103170;170.0;1;10;3.0;275.55;269.05;62;60000.0;0;;;;0;;;;;103070.0;;;760.0;;;;;273.95;;;3.6;3.7;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;2.400000000000034;;;;;0.8000000000000114;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;2
07643;2022-02-10T07:00:00+01:00;102900;-30.0;8;360;4.0;282.85;279.95;82;19710.0;0;;;100.0;8;800.0;;;;102800.0;;;-420.0;282.55;;284.35;;281.45;;;7.1;7.1;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;870.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;9.700000000000045;9.400000000000034;;11.200000000000045;;8.300000000000011;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;2
07643;2022-02-12T04:00:00+01:00;102650;-100.0;6;20;6.1;280.15;267.45;40;60000.0;0;;;100.0;8;1250.0;;;;102550.0;;;120.0;;;;;276.15;;;9.0;11.8;-10.0;;0.0;;;0.0;0.0;0.0;0.0;-0.1;;;;;8.0;;1230.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;7.0;;;;;3.0;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;2
07643;2022-07-01T05:00:00+02:00;101690;60.0;3;20;3.4;292.55;284.35;59;60000.0;0;;;90.0;7;2250.0;;;;101600.0;;;650.0;;;;;292.25;;;5.3;7.8;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;7.0;;2340.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;19.400000000000034;;;;;19.100000000000023;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;7
